Source,Target,Type,Id,Label,timeset,Weight,TYPE
1046,1047,Directed,2144,NEXT_WORD,,1,NEXT_WORD
1048,3580,Directed,2147,MENTIONED_BY,,1,MENTIONED_BY
1048,1049,Directed,2146,NEXT_WORD,,1,NEXT_WORD
2732,1049,Directed,16217,NEXT_WORD,,1,NEXT_WORD
1049,1168,Directed,14769,NEXT_WORD,,1,NEXT_WORD
1049,2970,Directed,12393,NEXT_WORD,,1,NEXT_WORD
2969,1049,Directed,12391,NEXT_WORD,,1,NEXT_WORD
2650,1049,Directed,11337,NEXT_WORD,,1,NEXT_WORD
1049,3580,Directed,2149,MENTIONED_BY,,1,MENTIONED_BY
1051,1246,Directed,8709,NEXT_WORD,,1,NEXT_WORD
1051,3580,Directed,2158,MENTIONED_BY,,1,MENTIONED_BY
1052,1155,Directed,15495,NEXT_WORD,,1,NEXT_WORD
1052,3580,Directed,2162,MENTIONED_BY,,1,MENTIONED_BY
1053,3580,Directed,2171,MENTIONED_BY,,1,MENTIONED_BY
1054,3580,Directed,2179,MENTIONED_BY,,1,MENTIONED_BY
1055,3247,Directed,14247,NEXT_WORD,,1,NEXT_WORD
2128,1055,Directed,12566,NEXT_WORD,,1,NEXT_WORD
2665,1055,Directed,10204,NEXT_WORD,,1,NEXT_WORD
1055,3567,Directed,10202,NEXT_WORD,,1,NEXT_WORD
1055,1055,Directed,10200,NEXT_WORD,,1,NEXT_WORD
1055,3580,Directed,2184,MENTIONED_BY,,1,MENTIONED_BY
1056,1685,Directed,11749,NEXT_WORD,,1,NEXT_WORD
1056,1689,Directed,9232,NEXT_WORD,,1,NEXT_WORD
1056,3567,Directed,8723,NEXT_WORD,,1,NEXT_WORD
1633,1056,Directed,8679,NEXT_WORD,,1,NEXT_WORD
1056,1512,Directed,8680,NEXT_WORD,,1,NEXT_WORD
1056,2300,Directed,7874,NEXT_WORD,,1,NEXT_WORD
1057,1056,Directed,6615,NEXT_WORD,,1,NEXT_WORD
1056,3580,Directed,6618,MENTIONED_BY,,1,MENTIONED_BY
1056,1057,Directed,2190,NEXT_WORD,,1,NEXT_WORD
1462,1057,Directed,16857,NEXT_WORD,,1,NEXT_WORD
1057,3580,Directed,6616,MENTIONED_BY,,1,MENTIONED_BY
1059,3381,Directed,15513,NEXT_WORD,,1,NEXT_WORD
3581,1059,Directed,15375,NEXT_WORD,,1,NEXT_WORD
1059,1059,Directed,11018,NEXT_WORD,,1,NEXT_WORD
1303,1059,Directed,11017,NEXT_WORD,,1,NEXT_WORD
1059,3580,Directed,5938,MENTIONED_BY,,1,MENTIONED_BY
1059,1937,Directed,5937,NEXT_WORD,,1,NEXT_WORD
1936,1059,Directed,5935,NEXT_WORD,,1,NEXT_WORD
1060,1137,Directed,16542,NEXT_WORD,,1,NEXT_WORD
1060,1357,Directed,16541,NEXT_WORD,,1,NEXT_WORD
2432,1060,Directed,16525,NEXT_WORD,,1,NEXT_WORD
1060,2279,Directed,14775,NEXT_WORD,,1,NEXT_WORD
2279,1060,Directed,14776,NEXT_WORD,,1,NEXT_WORD
1060,1087,Directed,14777,NEXT_WORD,,1,NEXT_WORD
3581,1060,Directed,14003,NEXT_WORD,,1,NEXT_WORD
1060,2053,Directed,13998,NEXT_WORD,,1,NEXT_WORD
3205,1060,Directed,13996,NEXT_WORD,,1,NEXT_WORD
2840,1060,Directed,11476,NEXT_WORD,,1,NEXT_WORD
1060,1067,Directed,11478,NEXT_WORD,,1,NEXT_WORD
1060,2799,Directed,11180,NEXT_WORD,,1,NEXT_WORD
1060,1617,Directed,9323,NEXT_WORD,,1,NEXT_WORD
1060,1863,Directed,5674,NEXT_WORD,,1,NEXT_WORD
1060,1093,Directed,5404,NEXT_WORD,,1,NEXT_WORD
1783,1060,Directed,5288,NEXT_WORD,,1,NEXT_WORD
1060,1205,Directed,3790,NEXT_WORD,,1,NEXT_WORD
1060,3580,Directed,3663,MENTIONED_BY,,1,MENTIONED_BY
1060,1417,Directed,3662,NEXT_WORD,,1,NEXT_WORD
1416,1060,Directed,3660,NEXT_WORD,,1,NEXT_WORD
1060,1061,Directed,2353,NEXT_WORD,,1,NEXT_WORD
2827,1061,Directed,11372,NEXT_WORD,,1,NEXT_WORD
1462,1061,Directed,11347,NEXT_WORD,,1,NEXT_WORD
1216,1061,Directed,11299,NEXT_WORD,,1,NEXT_WORD
1061,2656,Directed,10060,NEXT_WORD,,1,NEXT_WORD
1604,1061,Directed,4686,NEXT_WORD,,1,NEXT_WORD
1434,1061,Directed,4069,NEXT_WORD,,1,NEXT_WORD
1490,1061,Directed,3963,NEXT_WORD,,1,NEXT_WORD
1180,1061,Directed,3852,NEXT_WORD,,1,NEXT_WORD
1061,1062,Directed,2355,NEXT_WORD,,1,NEXT_WORD
1604,1062,Directed,11637,NEXT_WORD,,1,NEXT_WORD
1062,1468,Directed,11629,NEXT_WORD,,1,NEXT_WORD
1062,1168,Directed,4687,NEXT_WORD,,1,NEXT_WORD
1062,1444,Directed,3853,NEXT_WORD,,1,NEXT_WORD
1062,1078,Directed,2357,NEXT_WORD,,1,NEXT_WORD
2027,1063,Directed,9833,NEXT_WORD,,1,NEXT_WORD
1063,1579,Directed,8485,NEXT_WORD,,1,NEXT_WORD
1064,1790,Directed,13932,NEXT_WORD,,1,NEXT_WORD
1064,3581,Directed,2383,NEXT_WORD,,1,NEXT_WORD
1064,3580,Directed,2370,MENTIONED_BY,,1,MENTIONED_BY
1065,3580,Directed,2373,MENTIONED_BY,,1,MENTIONED_BY
1066,3580,Directed,2378,MENTIONED_BY,,1,MENTIONED_BY
1067,2053,Directed,16015,NEXT_WORD,,1,NEXT_WORD
1810,1067,Directed,16014,NEXT_WORD,,1,NEXT_WORD
1689,1067,Directed,12723,NEXT_WORD,,1,NEXT_WORD
2773,1067,Directed,12141,NEXT_WORD,,1,NEXT_WORD
1067,2773,Directed,12142,NEXT_WORD,,1,NEXT_WORD
1067,2922,Directed,12115,NEXT_WORD,,1,NEXT_WORD
1067,2529,Directed,11479,NEXT_WORD,,1,NEXT_WORD
1067,1367,Directed,10464,NEXT_WORD,,1,NEXT_WORD
1087,1067,Directed,8950,NEXT_WORD,,1,NEXT_WORD
1067,2275,Directed,8136,NEXT_WORD,,1,NEXT_WORD
2180,1067,Directed,7441,NEXT_WORD,,1,NEXT_WORD
1067,2214,Directed,7333,NEXT_WORD,,1,NEXT_WORD
1067,1706,Directed,4964,NEXT_WORD,,1,NEXT_WORD
1067,1068,Directed,2381,NEXT_WORD,,1,NEXT_WORD
1067,3580,Directed,2382,MENTIONED_BY,,1,MENTIONED_BY
3337,1068,Directed,15221,NEXT_WORD,,1,NEXT_WORD
1068,2900,Directed,13040,NEXT_WORD,,1,NEXT_WORD
1259,1068,Directed,12838,NEXT_WORD,,1,NEXT_WORD
1068,3040,Directed,12839,NEXT_WORD,,1,NEXT_WORD
1068,3580,Directed,3678,MENTIONED_BY,,1,MENTIONED_BY
2872,1069,Directed,11694,NEXT_WORD,,1,NEXT_WORD
2101,1069,Directed,11699,NEXT_WORD,,1,NEXT_WORD
1069,2868,Directed,11678,NEXT_WORD,,1,NEXT_WORD
1069,3583,Directed,2387,NEXT_WORD,,1,NEXT_WORD
1069,3580,Directed,2388,MENTIONED_BY,,1,MENTIONED_BY
1093,1070,Directed,2398,NEXT_WORD,,1,NEXT_WORD
1070,3580,Directed,2401,MENTIONED_BY,,1,MENTIONED_BY
1070,1094,Directed,2400,NEXT_WORD,,1,NEXT_WORD
1071,3580,Directed,2393,MENTIONED_BY,,1,MENTIONED_BY
1097,1072,Directed,2413,NEXT_WORD,,1,NEXT_WORD
1073,1074,Directed,2284,NEXT_WORD,,1,NEXT_WORD
1074,1075,Directed,2286,NEXT_WORD,,1,NEXT_WORD
1075,2104,Directed,15971,NEXT_WORD,,1,NEXT_WORD
3435,1075,Directed,15969,NEXT_WORD,,1,NEXT_WORD
1075,3580,Directed,15788,MENTIONED_BY,,1,MENTIONED_BY
1075,3379,Directed,15787,NEXT_WORD,,1,NEXT_WORD
1075,1076,Directed,2288,NEXT_WORD,,1,NEXT_WORD
2866,1076,Directed,11666,NEXT_WORD,,1,NEXT_WORD
1077,3278,Directed,14571,NEXT_WORD,,1,NEXT_WORD
1077,1225,Directed,14183,NEXT_WORD,,1,NEXT_WORD
2942,1077,Directed,14141,NEXT_WORD,,1,NEXT_WORD
1077,2464,Directed,10253,NEXT_WORD,,1,NEXT_WORD
2260,1077,Directed,8763,NEXT_WORD,,1,NEXT_WORD
1077,3580,Directed,5077,MENTIONED_BY,,1,MENTIONED_BY
1733,1077,Directed,5071,NEXT_WORD,,1,NEXT_WORD
1077,1078,Directed,2298,NEXT_WORD,,1,NEXT_WORD
1078,3580,Directed,7452,MENTIONED_BY,,1,MENTIONED_BY
1078,2234,Directed,7451,NEXT_WORD,,1,NEXT_WORD
1773,1078,Directed,6110,NEXT_WORD,,1,NEXT_WORD
1078,1972,Directed,6111,NEXT_WORD,,1,NEXT_WORD
1364,1078,Directed,3452,NEXT_WORD,,1,NEXT_WORD
1079,2142,Directed,8908,NEXT_WORD,,1,NEXT_WORD
1656,1079,Directed,8907,NEXT_WORD,,1,NEXT_WORD
1080,2238,Directed,15092,NEXT_WORD,,1,NEXT_WORD
1080,2354,Directed,8186,NEXT_WORD,,1,NEXT_WORD
1080,3580,Directed,7517,MENTIONED_BY,,1,MENTIONED_BY
1080,3567,Directed,2323,NEXT_WORD,,1,NEXT_WORD
1080,1081,Directed,2306,NEXT_WORD,,1,NEXT_WORD
1081,2676,Directed,16473,NEXT_WORD,,1,NEXT_WORD
3154,1081,Directed,13624,NEXT_WORD,,1,NEXT_WORD
1081,3134,Directed,13626,NEXT_WORD,,1,NEXT_WORD
1081,1186,Directed,8738,NEXT_WORD,,1,NEXT_WORD
2452,1081,Directed,8736,NEXT_WORD,,1,NEXT_WORD
1081,3580,Directed,2409,MENTIONED_BY,,1,MENTIONED_BY
1096,1081,Directed,2407,NEXT_WORD,,1,NEXT_WORD
1082,3580,Directed,9957,MENTIONED_BY,,1,MENTIONED_BY
1192,1082,Directed,9955,NEXT_WORD,,1,NEXT_WORD
1082,1083,Directed,2319,NEXT_WORD,,1,NEXT_WORD
1083,1404,Directed,16108,NEXT_WORD,,1,NEXT_WORD
3312,1083,Directed,16106,NEXT_WORD,,1,NEXT_WORD
3309,1083,Directed,14848,NEXT_WORD,,1,NEXT_WORD
1083,3310,Directed,14850,NEXT_WORD,,1,NEXT_WORD
1083,3580,Directed,5945,MENTIONED_BY,,1,MENTIONED_BY
1083,1102,Directed,5944,NEXT_WORD,,1,NEXT_WORD
1749,1083,Directed,5196,NEXT_WORD,,1,NEXT_WORD
1476,1083,Directed,4535,NEXT_WORD,,1,NEXT_WORD
1083,1622,Directed,4536,NEXT_WORD,,1,NEXT_WORD
1083,1358,Directed,4480,NEXT_WORD,,1,NEXT_WORD
1083,1480,Directed,3928,NEXT_WORD,,1,NEXT_WORD
1084,2486,Directed,14011,NEXT_WORD,,1,NEXT_WORD
1084,3005,Directed,12655,NEXT_WORD,,1,NEXT_WORD
1084,1334,Directed,11974,NEXT_WORD,,1,NEXT_WORD
1084,1216,Directed,11298,NEXT_WORD,,1,NEXT_WORD
1084,1959,Directed,11197,NEXT_WORD,,1,NEXT_WORD
1084,1085,Directed,2333,NEXT_WORD,,1,NEXT_WORD
1084,1151,Directed,2807,NEXT_WORD,,1,NEXT_WORD
1084,1693,Directed,5267,NEXT_WORD,,1,NEXT_WORD
1084,1462,Directed,7568,NEXT_WORD,,1,NEXT_WORD
1084,2293,Directed,7850,NEXT_WORD,,1,NEXT_WORD
1084,1833,Directed,7872,NEXT_WORD,,1,NEXT_WORD
1084,1337,Directed,8302,NEXT_WORD,,1,NEXT_WORD
1084,2625,Directed,9861,NEXT_WORD,,1,NEXT_WORD
2297,1084,Directed,16911,NEXT_WORD,,1,NEXT_WORD
3499,1084,Directed,16615,NEXT_WORD,,1,NEXT_WORD
3470,1084,Directed,16316,NEXT_WORD,,1,NEXT_WORD
1519,1084,Directed,16186,NEXT_WORD,,1,NEXT_WORD
1379,1084,Directed,15964,NEXT_WORD,,1,NEXT_WORD
3272,1084,Directed,14518,NEXT_WORD,,1,NEXT_WORD
2677,1084,Directed,14497,NEXT_WORD,,1,NEXT_WORD
2731,1084,Directed,14355,NEXT_WORD,,1,NEXT_WORD
1568,1084,Directed,14010,NEXT_WORD,,1,NEXT_WORD
1421,1084,Directed,13867,NEXT_WORD,,1,NEXT_WORD
3186,1084,Directed,13853,NEXT_WORD,,1,NEXT_WORD
3141,1084,Directed,13561,NEXT_WORD,,1,NEXT_WORD
2376,1084,Directed,13528,NEXT_WORD,,1,NEXT_WORD
2833,1084,Directed,12988,NEXT_WORD,,1,NEXT_WORD
3002,1084,Directed,12646,NEXT_WORD,,1,NEXT_WORD
2981,1084,Directed,12454,NEXT_WORD,,1,NEXT_WORD
1608,1084,Directed,11951,NEXT_WORD,,1,NEXT_WORD
2883,1084,Directed,11794,NEXT_WORD,,1,NEXT_WORD
2708,1084,Directed,10590,NEXT_WORD,,1,NEXT_WORD
1200,1084,Directed,2805,NEXT_WORD,,1,NEXT_WORD
1311,1084,Directed,3263,NEXT_WORD,,1,NEXT_WORD
1475,1084,Directed,3907,NEXT_WORD,,1,NEXT_WORD
1416,1084,Directed,4747,NEXT_WORD,,1,NEXT_WORD
1312,1084,Directed,4776,NEXT_WORD,,1,NEXT_WORD
1514,1084,Directed,4960,NEXT_WORD,,1,NEXT_WORD
1377,1084,Directed,5266,NEXT_WORD,,1,NEXT_WORD
1621,1084,Directed,5590,NEXT_WORD,,1,NEXT_WORD
3581,1084,Directed,5791,NEXT_WORD,,1,NEXT_WORD
2072,1084,Directed,6532,NEXT_WORD,,1,NEXT_WORD
2140,1084,Directed,6954,NEXT_WORD,,1,NEXT_WORD
2139,1084,Directed,6957,NEXT_WORD,,1,NEXT_WORD
2292,1084,Directed,7848,NEXT_WORD,,1,NEXT_WORD
2299,1084,Directed,7870,NEXT_WORD,,1,NEXT_WORD
2296,1084,Directed,7945,NEXT_WORD,,1,NEXT_WORD
1178,1084,Directed,8002,NEXT_WORD,,1,NEXT_WORD
1701,1084,Directed,8296,NEXT_WORD,,1,NEXT_WORD
1212,1084,Directed,8301,NEXT_WORD,,1,NEXT_WORD
2146,1084,Directed,9321,NEXT_WORD,,1,NEXT_WORD
2566,1084,Directed,9492,NEXT_WORD,,1,NEXT_WORD
1189,1084,Directed,9860,NEXT_WORD,,1,NEXT_WORD
1084,3580,Directed,2808,MENTIONED_BY,,1,MENTIONED_BY
1085,1813,Directed,5388,NEXT_WORD,,1,NEXT_WORD
1085,3580,Directed,5389,MENTIONED_BY,,1,MENTIONED_BY
1086,1354,Directed,10823,NEXT_WORD,,1,NEXT_WORD
1086,2744,Directed,10774,NEXT_WORD,,1,NEXT_WORD
1086,3580,Directed,10775,MENTIONED_BY,,1,MENTIONED_BY
1173,1086,Directed,6525,NEXT_WORD,,1,NEXT_WORD
1087,1690,Directed,16028,NEXT_WORD,,1,NEXT_WORD
1087,1252,Directed,15174,NEXT_WORD,,1,NEXT_WORD
1087,3223,Directed,15106,NEXT_WORD,,1,NEXT_WORD
1087,1656,Directed,14778,NEXT_WORD,,1,NEXT_WORD
1087,1229,Directed,13150,NEXT_WORD,,1,NEXT_WORD
1087,2847,Directed,12433,NEXT_WORD,,1,NEXT_WORD
1087,1662,Directed,12260,NEXT_WORD,,1,NEXT_WORD
1087,1106,Directed,12033,NEXT_WORD,,1,NEXT_WORD
1087,1237,Directed,2983,NEXT_WORD,,1,NEXT_WORD
1087,1398,Directed,4998,NEXT_WORD,,1,NEXT_WORD
1087,1421,Directed,6879,NEXT_WORD,,1,NEXT_WORD
1087,2125,Directed,9006,NEXT_WORD,,1,NEXT_WORD
1087,1896,Directed,11029,NEXT_WORD,,1,NEXT_WORD
1087,2790,Directed,11113,NEXT_WORD,,1,NEXT_WORD
2754,1087,Directed,16342,NEXT_WORD,,1,NEXT_WORD
1892,1087,Directed,16027,NEXT_WORD,,1,NEXT_WORD
1959,1087,Directed,15173,NEXT_WORD,,1,NEXT_WORD
1120,1087,Directed,15105,NEXT_WORD,,1,NEXT_WORD
1617,1087,Directed,13149,NEXT_WORD,,1,NEXT_WORD
2042,1087,Directed,12031,NEXT_WORD,,1,NEXT_WORD
1228,1087,Directed,2944,NEXT_WORD,,1,NEXT_WORD
1234,1087,Directed,2970,NEXT_WORD,,1,NEXT_WORD
1182,1087,Directed,2982,NEXT_WORD,,1,NEXT_WORD
1943,1087,Directed,5968,NEXT_WORD,,1,NEXT_WORD
1911,1087,Directed,6236,NEXT_WORD,,1,NEXT_WORD
1947,1087,Directed,6442,NEXT_WORD,,1,NEXT_WORD
1949,1087,Directed,4996,NEXT_WORD,,1,NEXT_WORD
2026,1087,Directed,8202,NEXT_WORD,,1,NEXT_WORD
2472,1087,Directed,8862,NEXT_WORD,,1,NEXT_WORD
2404,1087,Directed,8953,NEXT_WORD,,1,NEXT_WORD
2481,1087,Directed,8948,NEXT_WORD,,1,NEXT_WORD
2494,1087,Directed,9004,NEXT_WORD,,1,NEXT_WORD
2568,1087,Directed,9514,NEXT_WORD,,1,NEXT_WORD
2623,1087,Directed,9838,NEXT_WORD,,1,NEXT_WORD
2702,1087,Directed,10545,NEXT_WORD,,1,NEXT_WORD
1549,1087,Directed,11027,NEXT_WORD,,1,NEXT_WORD
1087,3580,Directed,2947,MENTIONED_BY,,1,MENTIONED_BY
1178,1088,Directed,3198,NEXT_WORD,,1,NEXT_WORD
1088,3580,Directed,2344,MENTIONED_BY,,1,MENTIONED_BY
1089,1166,Directed,2867,NEXT_WORD,,1,NEXT_WORD
1089,3580,Directed,2868,MENTIONED_BY,,1,MENTIONED_BY
1090,3580,Directed,2872,MENTIONED_BY,,1,MENTIONED_BY
1090,1091,Directed,2871,NEXT_WORD,,1,NEXT_WORD
1166,1090,Directed,2869,NEXT_WORD,,1,NEXT_WORD
1091,3580,Directed,2874,MENTIONED_BY,,1,MENTIONED_BY
1091,1212,Directed,2873,NEXT_WORD,,1,NEXT_WORD
1092,1140,Directed,2589,NEXT_WORD,,1,NEXT_WORD
1092,1093,Directed,2396,NEXT_WORD,,1,NEXT_WORD
1092,3580,Directed,2397,MENTIONED_BY,,1,MENTIONED_BY
1093,3078,Directed,13067,NEXT_WORD,,1,NEXT_WORD
3077,1093,Directed,13065,NEXT_WORD,,1,NEXT_WORD
1462,1093,Directed,11582,NEXT_WORD,,1,NEXT_WORD
1093,1462,Directed,11583,NEXT_WORD,,1,NEXT_WORD
2857,1093,Directed,11577,NEXT_WORD,,1,NEXT_WORD
1093,1835,Directed,11579,NEXT_WORD,,1,NEXT_WORD
1093,1817,Directed,5405,NEXT_WORD,,1,NEXT_WORD
1093,1791,Directed,5315,NEXT_WORD,,1,NEXT_WORD
1785,1093,Directed,5314,NEXT_WORD,,1,NEXT_WORD
1093,1777,Directed,5274,NEXT_WORD,,1,NEXT_WORD
1093,3580,Directed,2399,MENTIONED_BY,,1,MENTIONED_BY
1094,3580,Directed,2403,MENTIONED_BY,,1,MENTIONED_BY
1095,2236,Directed,16891,NEXT_WORD,,1,NEXT_WORD
1528,1095,Directed,14959,NEXT_WORD,,1,NEXT_WORD
1095,2015,Directed,14961,NEXT_WORD,,1,NEXT_WORD
1095,1301,Directed,9791,NEXT_WORD,,1,NEXT_WORD
1442,1095,Directed,3744,NEXT_WORD,,1,NEXT_WORD
1095,1443,Directed,3746,NEXT_WORD,,1,NEXT_WORD
1095,3580,Directed,2406,MENTIONED_BY,,1,MENTIONED_BY
1095,1096,Directed,2405,NEXT_WORD,,1,NEXT_WORD
1096,3580,Directed,2408,MENTIONED_BY,,1,MENTIONED_BY
1097,3580,Directed,2414,MENTIONED_BY,,1,MENTIONED_BY
1876,1098,Directed,12110,NEXT_WORD,,1,NEXT_WORD
1968,1098,Directed,12106,NEXT_WORD,,1,NEXT_WORD
1098,3580,Directed,2429,MENTIONED_BY,,1,MENTIONED_BY
1099,2682,Directed,10344,NEXT_WORD,,1,NEXT_WORD
1099,1181,Directed,5582,NEXT_WORD,,1,NEXT_WORD
1099,1369,Directed,3479,NEXT_WORD,,1,NEXT_WORD
1099,3580,Directed,2432,MENTIONED_BY,,1,MENTIONED_BY
1100,3274,Directed,14543,NEXT_WORD,,1,NEXT_WORD
1100,3580,Directed,9111,MENTIONED_BY,,1,MENTIONED_BY
2262,1100,Directed,9108,NEXT_WORD,,1,NEXT_WORD
1101,2665,Directed,16807,NEXT_WORD,,1,NEXT_WORD
1101,3580,Directed,13605,MENTIONED_BY,,1,MENTIONED_BY
1391,1102,Directed,8783,NEXT_WORD,,1,NEXT_WORD
1131,1102,Directed,2566,NEXT_WORD,,1,NEXT_WORD
1961,1103,Directed,6060,NEXT_WORD,,1,NEXT_WORD
1103,1576,Directed,6055,NEXT_WORD,,1,NEXT_WORD
1103,1104,Directed,2449,NEXT_WORD,,1,NEXT_WORD
1103,3580,Directed,2450,MENTIONED_BY,,1,MENTIONED_BY
1104,3580,Directed,2452,MENTIONED_BY,,1,MENTIONED_BY
1105,1300,Directed,10494,NEXT_WORD,,1,NEXT_WORD
1105,3580,Directed,2461,MENTIONED_BY,,1,MENTIONED_BY
1106,3580,Directed,2465,MENTIONED_BY,,1,MENTIONED_BY
1107,3580,Directed,2476,MENTIONED_BY,,1,MENTIONED_BY
2235,1108,Directed,15198,NEXT_WORD,,1,NEXT_WORD
3238,1108,Directed,14191,NEXT_WORD,,1,NEXT_WORD
1108,2241,Directed,13408,NEXT_WORD,,1,NEXT_WORD
1108,1183,Directed,11442,NEXT_WORD,,1,NEXT_WORD
1108,1261,Directed,9360,NEXT_WORD,,1,NEXT_WORD
2366,1108,Directed,9359,NEXT_WORD,,1,NEXT_WORD
1108,2191,Directed,8133,NEXT_WORD,,1,NEXT_WORD
2343,1108,Directed,8131,NEXT_WORD,,1,NEXT_WORD
1108,1445,Directed,4648,NEXT_WORD,,1,NEXT_WORD
1606,1108,Directed,4646,NEXT_WORD,,1,NEXT_WORD
1615,1108,Directed,4484,NEXT_WORD,,1,NEXT_WORD
1108,1514,Directed,4486,NEXT_WORD,,1,NEXT_WORD
1108,1462,Directed,4236,NEXT_WORD,,1,NEXT_WORD
1557,1108,Directed,4234,NEXT_WORD,,1,NEXT_WORD
1108,1243,Directed,4167,NEXT_WORD,,1,NEXT_WORD
1443,1108,Directed,3747,NEXT_WORD,,1,NEXT_WORD
1108,1444,Directed,3749,NEXT_WORD,,1,NEXT_WORD
1108,3580,Directed,2483,MENTIONED_BY,,1,MENTIONED_BY
1109,3580,Directed,2488,MENTIONED_BY,,1,MENTIONED_BY
1110,3580,Directed,2491,MENTIONED_BY,,1,MENTIONED_BY
1111,2053,Directed,10652,NEXT_WORD,,1,NEXT_WORD
1789,1111,Directed,10651,NEXT_WORD,,1,NEXT_WORD
1111,3580,Directed,2495,MENTIONED_BY,,1,MENTIONED_BY
1111,1112,Directed,2494,NEXT_WORD,,1,NEXT_WORD
1719,1112,Directed,16711,NEXT_WORD,,1,NEXT_WORD
1112,3580,Directed,7908,MENTIONED_BY,,1,MENTIONED_BY
1480,1112,Directed,3929,NEXT_WORD,,1,NEXT_WORD
1113,3580,Directed,2502,MENTIONED_BY,,1,MENTIONED_BY
1114,1115,Directed,2504,NEXT_WORD,,1,NEXT_WORD
1114,3580,Directed,2505,MENTIONED_BY,,1,MENTIONED_BY
1312,1115,Directed,11604,NEXT_WORD,,1,NEXT_WORD
1115,2254,Directed,9663,NEXT_WORD,,1,NEXT_WORD
2502,1115,Directed,9055,NEXT_WORD,,1,NEXT_WORD
1115,1699,Directed,4956,NEXT_WORD,,1,NEXT_WORD
1115,1116,Directed,2506,NEXT_WORD,,1,NEXT_WORD
1115,3580,Directed,2507,MENTIONED_BY,,1,MENTIONED_BY
1116,3580,Directed,2509,MENTIONED_BY,,1,MENTIONED_BY
1117,3580,Directed,2515,MENTIONED_BY,,1,MENTIONED_BY
1118,1119,Directed,2517,NEXT_WORD,,1,NEXT_WORD
1238,1119,Directed,7616,NEXT_WORD,,1,NEXT_WORD
1120,1444,Directed,16943,NEXT_WORD,,1,NEXT_WORD
1120,1354,Directed,3415,NEXT_WORD,,1,NEXT_WORD
1120,1631,Directed,4573,NEXT_WORD,,1,NEXT_WORD
1120,1687,Directed,4890,NEXT_WORD,,1,NEXT_WORD
1120,1739,Directed,5102,NEXT_WORD,,1,NEXT_WORD
1120,1386,Directed,6431,NEXT_WORD,,1,NEXT_WORD
1120,1166,Directed,8067,NEXT_WORD,,1,NEXT_WORD
1120,2353,Directed,8185,NEXT_WORD,,1,NEXT_WORD
1120,1337,Directed,8395,NEXT_WORD,,1,NEXT_WORD
1120,2887,Directed,12542,NEXT_WORD,,1,NEXT_WORD
1120,1795,Directed,13857,NEXT_WORD,,1,NEXT_WORD
1120,2041,Directed,14804,NEXT_WORD,,1,NEXT_WORD
1120,1145,Directed,15292,NEXT_WORD,,1,NEXT_WORD
1120,3386,Directed,15615,NEXT_WORD,,1,NEXT_WORD
1120,2030,Directed,15617,NEXT_WORD,,1,NEXT_WORD
2158,1120,Directed,7052,NEXT_WORD,,1,NEXT_WORD
2033,1120,Directed,7729,NEXT_WORD,,1,NEXT_WORD
2014,1120,Directed,8183,NEXT_WORD,,1,NEXT_WORD
1300,1120,Directed,14784,NEXT_WORD,,1,NEXT_WORD
3325,1120,Directed,15016,NEXT_WORD,,1,NEXT_WORD
1120,3580,Directed,3272,MENTIONED_BY,,1,MENTIONED_BY
1121,3580,Directed,12275,MENTIONED_BY,,1,MENTIONED_BY
1121,2289,Directed,7824,NEXT_WORD,,1,NEXT_WORD
2709,1122,Directed,10597,NEXT_WORD,,1,NEXT_WORD
1122,2140,Directed,10599,NEXT_WORD,,1,NEXT_WORD
1122,3580,Directed,9628,MENTIONED_BY,,1,MENTIONED_BY
1122,2496,Directed,9627,NEXT_WORD,,1,NEXT_WORD
2236,1122,Directed,9626,NEXT_WORD,,1,NEXT_WORD
3552,1123,Directed,16850,NEXT_WORD,,1,NEXT_WORD
1802,1123,Directed,13160,NEXT_WORD,,1,NEXT_WORD
3089,1123,Directed,13130,NEXT_WORD,,1,NEXT_WORD
1123,1226,Directed,13036,NEXT_WORD,,1,NEXT_WORD
1123,3580,Directed,7094,MENTIONED_BY,,1,MENTIONED_BY
1123,2169,Directed,7093,NEXT_WORD,,1,NEXT_WORD
1133,1127,Directed,2571,NEXT_WORD,,1,NEXT_WORD
1128,3580,Directed,7242,MENTIONED_BY,,1,MENTIONED_BY
1198,1128,Directed,7240,NEXT_WORD,,1,NEXT_WORD
1128,2181,Directed,7241,NEXT_WORD,,1,NEXT_WORD
1295,1128,Directed,3214,NEXT_WORD,,1,NEXT_WORD
1129,1130,Directed,2554,NEXT_WORD,,1,NEXT_WORD
1132,1133,Directed,2569,NEXT_WORD,,1,NEXT_WORD
3581,1134,Directed,14338,NEXT_WORD,,1,NEXT_WORD
1134,3580,Directed,8529,MENTIONED_BY,,1,MENTIONED_BY
1134,1135,Directed,2575,NEXT_WORD,,1,NEXT_WORD
1135,3479,Directed,16380,NEXT_WORD,,1,NEXT_WORD
1135,3580,Directed,16381,MENTIONED_BY,,1,MENTIONED_BY
1139,1136,Directed,2585,NEXT_WORD,,1,NEXT_WORD
1136,1137,Directed,2578,NEXT_WORD,,1,NEXT_WORD
1137,2885,Directed,15901,NEXT_WORD,,1,NEXT_WORD
1137,2253,Directed,7572,NEXT_WORD,,1,NEXT_WORD
2252,1137,Directed,7570,NEXT_WORD,,1,NEXT_WORD
1141,1137,Directed,5512,NEXT_WORD,,1,NEXT_WORD
1137,3580,Directed,4953,MENTIONED_BY,,1,MENTIONED_BY
